Scenario;Avg. Infected;Avg. Contaminated;
343;7.65258855585831;0.0;
344;7.617620345140781;0.0;
345;7.622615803814714;0.0;
346;7.667574931880109;0.0;
347;7.858310626702997;0.0027247956403269754;
348;7.657129881925522;0.0;
349;7.716621253405995;0.0036330608537693005;
350;7.748410535876476;0.0027247956403269754;
351;7.7552225249772935;0.23751135331516804;
352;7.6603088101725705;0.0;
353;7.6244323342415985;0.0;
354;7.485013623978202;0.0;
355;7.69118982742961;0.0;
356;7.509082652134423;0.0;
357;7.323342415985468;0.29473206176203454;
358;7.6012715712988195;0.0018165304268846503;
359;7.706630336058129;0.0027247956403269754;
360;7.579019073569483;0.0;
361;7.473660308810173;0.0;
362;7.556766575840145;0.0027247956403269754;
363;7.377384196185286;0.2956403269754768;
364;7.533605812897366;0.0;
365;7.784741144414169;0.005449591280653951;
366;7.5908265213442325;0.0;
367;7.400544959128065;0.005449591280653951;
368;7.693460490463215;0.0;
369;7.8097184377838325;0.0;
370;7.5858310626703;0.0018165304268846503;
371;7.746594005449591;0.0027247956403269754;
372;7.4346049046321525;0.0;
373;7.548592188919164;0.0018165304268846503;
374;7.418710263396912;0.0027247956403269754;
375;7.43369663941871;0.5835603996366939;
376;7.787920072661217;0.0036330608537693005;
377;7.408265213442325;0.005449591280653951;
378;7.7320617620345145;0.0;
379;7.2447774750227065;0.0;
380;7.600817438692098;0.0027247956403269754;
381;7.82788374205268;0.0;
382;7.767029972752043;0.0;
383;7.769300635785649;0.0;
384;7.772025431425976;0.0;
385;7.6580381471389645;0.0018165304268846503;
386;7.446412352406903;0.005449591280653951;
387;7.4427792915531334;0.642597638510445;
388;7.670299727520436;0.0018165304268846503;
389;7.483197093551317;0.0;
390;7.51952770208901;0.17983651226158037;
391;7.648047229791099;0.0018165304268846503;
392;7.642597638510445;0.0;
393;7.800181653042689;0.0;
394;7.6716621253406;0.0;
395;7.8396911898274295;0.0;
396;7.763396911898274;0.0;
397;7.435967302452316;0.0018165304268846503;
398;7.428701180744778;0.0027247956403269754;
399;7.631698455949137;0.0;
400;7.726158038147139;0.0;
401;7.561762034514078;0.0;
402;7.673478655767484;0.0;
403;7.8188010899182565;0.0;
404;7.628519527702089;0.005449591280653951;
405;7.537238873751136;0.0;
406;7.88283378746594;0.0;
407;7.590372388737511;0.0;
