422;CLOTH_MASK;10;1;6;0.5;10
423;CLOTH_MASK;10;1;10000000;0.5;10
424;CLOTH_MASK;10;1;4;1.0;3
425;CLOTH_MASK;10;1;6;1.0;3
426;CLOTH_MASK;10;1;10000000;1.0;3
427;CLOTH_MASK;10;1;4;1.0;5
428;CLOTH_MASK;10;1;6;1.0;5
429;CLOTH_MASK;10;1;10000000;1.0;5
430;CLOTH_MASK;10;1;4;1.0;10
431;CLOTH_MASK;10;1;6;1.0;10
432;CLOTH_MASK;10;1;10000000;1.0;10
433;CLOTH_MASK;10;4;4;0.0;3
434;CLOTH_MASK;10;4;6;0.0;3
435;CLOTH_MASK;10;4;10000000;0.0;3
436;CLOTH_MASK;10;4;4;0.0;5
437;CLOTH_MASK;10;4;6;0.0;5
438;CLOTH_MASK;10;4;10000000;0.0;5
439;CLOTH_MASK;10;4;4;0.0;10
440;CLOTH_MASK;10;4;6;0.0;10
441;CLOTH_MASK;10;4;10000000;0.0;10
442;CLOTH_MASK;10;4;4;0.5;3
443;CLOTH_MASK;10;4;6;0.5;3
444;CLOTH_MASK;10;4;10000000;0.5;3
445;CLOTH_MASK;10;4;4;0.5;5
446;CLOTH_MASK;10;4;6;0.5;5
447;CLOTH_MASK;10;4;10000000;0.5;5
448;CLOTH_MASK;10;4;4;0.5;10
449;CLOTH_MASK;10;4;6;0.5;10
450;CLOTH_MASK;10;4;10000000;0.5;10
451;CLOTH_MASK;10;4;4;1.0;3
452;CLOTH_MASK;10;4;6;1.0;3
453;CLOTH_MASK;10;4;10000000;1.0;3
454;CLOTH_MASK;10;4;4;1.0;5
455;CLOTH_MASK;10;4;6;1.0;5
456;CLOTH_MASK;10;4;10000000;1.0;5
457;CLOTH_MASK;10;4;4;1.0;10
458;CLOTH_MASK;10;4;6;1.0;10
459;CLOTH_MASK;10;4;10000000;1.0;10
460;CLOTH_MASK;10;6;4;0.0;3
461;CLOTH_MASK;10;6;6;0.0;3
462;CLOTH_MASK;10;6;10000000;0.0;3
463;CLOTH_MASK;10;6;4;0.0;5
464;CLOTH_MASK;10;6;6;0.0;5
465;CLOTH_MASK;10;6;10000000;0.0;5
466;CLOTH_MASK;10;6;4;0.0;10
467;CLOTH_MASK;10;6;6;0.0;10
468;CLOTH_MASK;10;6;10000000;0.0;10
469;CLOTH_MASK;10;6;4;0.5;3
470;CLOTH_MASK;10;6;6;0.5;3
471;CLOTH_MASK;10;6;10000000;0.5;3
472;CLOTH_MASK;10;6;4;0.5;5
473;CLOTH_MASK;10;6;6;0.5;5
474;CLOTH_MASK;10;6;10000000;0.5;5
475;CLOTH_MASK;10;6;4;0.5;10
476;CLOTH_MASK;10;6;6;0.5;10
477;CLOTH_MASK;10;6;10000000;0.5;10
478;CLOTH_MASK;10;6;4;1.0;3
479;CLOTH_MASK;10;6;6;1.0;3
480;CLOTH_MASK;10;6;10000000;1.0;3
481;CLOTH_MASK;10;6;4;1.0;5
482;CLOTH_MASK;10;6;6;1.0;5
483;CLOTH_MASK;10;6;10000000;1.0;5
484;CLOTH_MASK;10;6;4;1.0;10
485;CLOTH_MASK;10;6;6;1.0;10
486;CLOTH_MASK;10;6;10000000;1.0;10
487;SURGICAL_MASK;10;1;4;0.0;3
488;SURGICAL_MASK;10;1;6;0.0;3
489;SURGICAL_MASK;10;1;10000000;0.0;3
490;SURGICAL_MASK;10;1;4;0.0;5
491;SURGICAL_MASK;10;1;6;0.0;5
492;SURGICAL_MASK;10;1;10000000;0.0;5
